hora,metaf,aero
1666681200000,"METAF SBKP 250700Z  11011KT 1000     BR OVC027   16/15 Q1011=
",SBKP
1666684800000,"METAF SBKP 250800Z  11010KT 1000     BR OVC022   16/15 Q1013=
",SBKP
1666688400000,"METAF SBKP 250900Z  11010KT 2000     BR BKN027   16/15 Q1018=
",SBKP
1666692000000,"METAF SBKP 251000Z 09010KT 7000       SCT033   19/15 Q1016=
",SBKP
1666695600000,"METAF SBKP 251100Z 07007KT CAVOK 22/15 Q1012=
",SBKP
1666699200000,"METAF SBKP 251200Z  10011KT CAVOK 24/14 Q1018=
",SBKP
1666702800000,"METAF SBKP 251300Z  10005KT CAVOK 25/13 Q1013=
",SBKP
1666706400000,"METAF SBKP 251400Z 07002KT CAVOK 27/13 Q1014=
",SBKP
1666710000000,"METAF SBKP 251500Z  28004KT CAVOK 28/11 Q1017=
",SBKP
1666713600000,"METAF SBKP 251600Z  27006KT CAVOK 29/10 Q1014=
",SBKP
1666717200000,"METAF SBKP 251700Z  27008KT CAVOK 30/09 Q1009=
",SBKP
1666720800000,"METAF SBKP 251800Z  19004KT CAVOK 30/07 Q1013=
",SBKP
1666724400000,"METAF SBKP 251900Z  20007KT CAVOK 30/08 Q1008=
",SBKP
1666728000000,"METAF SBKP 252000Z  14009KT CAVOK 28/13 Q1009=
",SBKP
1666731600000,"METAF SBKP 252100Z  14013KT CAVOK 25/15 Q1014=
",SBKP
1666735200000,"METAF SBKP 252200Z  12012KT CAVOK 23/15 Q1013=
",SBKP
1666738800000,"METAF SBKP 252300Z  11013KT CAVOK 21/15 Q1010=
",SBKP
1666742400000,"METAF SBKP 260000Z  12017KT 9000       SCT033   18/14 Q1019=
",SBKP
1666746000000,"METAF SBKP 260100Z  12017KT 4000     BR BKN033   16/14 Q1012=
",SBKP
1666749600000,"METAF SBKP 260200Z  11015KT 4000     BR BKN033   16/14 Q1013=
",SBKP
1666753200000,"METAF SBKP 260300Z  11012KT 4000     BR SCT033   16/13 Q1016=
",SBKP
1666756800000,"METAF SBKP 260400Z  10011KT 2000     BR BKN032   15/14 Q1014=
",SBKP
1666760400000,"METAF SBKP 260500Z 09009KT 2000     BR BKN033   15/13 Q1010=
",SBKP
1666764000000,"METAF SBKP 260600Z  10010KT 2000     BR BKN025   15/13 Q1015=
",SBKP
1666767600000,"METAF SBKP 260700Z  11008KT 1000     BR OVC033   14/13 Q1010=
",SBKP
1666771200000,"METAF SBKP 260800Z  10007KT 1000     BR BKN033   14/13 Q1012=
",SBKP
1666774800000,"METAF SBKP 260900Z 08005KT 3000     BR BKN033   15/13 Q1016=
",SBKP
1666778400000,"METAF SBKP 261000Z 04006KT 9999       FEW033   19/14 Q1015=
",SBKP
1666782000000,"METAF SBKP 261100Z 01008KT CAVOK 22/13 Q1013=
",SBKP
1666785600000,"METAF SBKP 261200Z 03005KT CAVOK 24/14 Q1017=
",SBKP
1666789200000,"METAF SBKP 261300Z  36005KT CAVOK 26/13 Q1013=
",SBKP
1666792800000,"METAF SBKP 261400Z  33005KT CAVOK 28/12 Q1013=
",SBKP
1666796400000,"METAF SBKP 261500Z  30005KT CAVOK 29/11 Q1015=
",SBKP
1666800000000,"METAF SBKP 261600Z  28007KT CAVOK 30/11 Q1014=
",SBKP
1666803600000,"METAF SBKP 261700Z  28008KT CAVOK 31/10 Q1010=
",SBKP
1666807200000,"METAF SBKP 261800Z  31004KT CAVOK 31/09 Q1010=
",SBKP
1666810800000,"METAF SBKP 261900Z  30005KT CAVOK 31/08 Q1006=
",SBKP
1666814400000,"METAF SBKP 262000Z  27005KT CAVOK 31/09 Q1007=
",SBKP
1666818000000,"METAF SBKP 262100Z  23006KT CAVOK 30/10 Q1010=
",SBKP
1666821600000,"METAF SBKP 262200Z  20006KT CAVOK 27/10 Q1010=
",SBKP
1666825200000,"METAF SBKP 262300Z  16006KT CAVOK 25/09 Q1008=
",SBKP
1666828800000,"METAF SBKP 270000Z  11015KT CAVOK 21/16 Q1015=
",SBKP
1666832400000,"METAF SBKP 270100Z  11013KT 8000       FEW033   20/16 Q1010=
",SBKP
1666836000000,"METAF SBKP 270200Z  11011KT 6000       FEW033   19/16 Q1011=
",SBKP
1666839600000,"METAF SBKP 270300Z  11009KT 6000       FEW033   19/16 Q1013=
",SBKP
1666843200000,"METAF SBKP 270400Z 09008KT 7000       FEW033   19/15 Q1012=
",SBKP
1666846800000,"METAF SBKP 270500Z 09006KT CAVOK 18/15 Q1009=
",SBKP
1666850400000,"METAF SBKP 270600Z 07009KT 6000       FEW033   18/15 Q1014=
",SBKP
1666854000000,"METAF SBKP 270700Z 08005KT CAVOK 17/14 Q1010=
",SBKP
1666857600000,"METAF SBKP 270800Z 06003KT CAVOK 17/13 Q1010=
",SBKP
1666861200000,"METAF SBKP 270900Z 05004KT CAVOK 18/14 Q1014=
",SBKP
1666864800000,"METAF SBKP 271000Z 02011KT CAVOK 23/14 Q1014=
",SBKP
1666868400000,"METAF SBKP 271100Z 01010KT CAVOK 24/14 Q1011=
",SBKP
1666872000000,"METAF SBKP 271200Z  36015KT CAVOK 28/13 Q1014=
",SBKP
1666875600000,"METAF SBKP 271300Z  35013KT CAVOK 29/13 Q1011=
",SBKP
1666879200000,"METAF SBKP 271400Z  34014KT CAVOK 31/11 Q1010=
",SBKP
1666882800000,"METAF SBKP 271500Z  32013KT CAVOK 32/11 Q1012=
",SBKP
1666886400000,"METAF SBKP 271600Z  31012KT CAVOK 33/10 Q1012=
",SBKP
1666890000000,"METAF SBKP 271700Z  31011KT CAVOK 33/10 Q1007=
",SBKP
1666893600000,"METAF SBKP 271800Z  32009KT CAVOK 34/09 Q1009=
",SBKP
1666897200000,"METAF SBKP 271900Z  32008KT CAVOK 34/09 Q1005=
",SBKP
1666900800000,"METAF SBKP 272000Z  31009KT CAVOK 33/11 Q1004=
",SBKP
1666904400000,"METAF SBKP 272100Z  34003KT CAVOK 31/12 Q1007=
",SBKP
1666908000000,"METAF SBKP 272200Z  36004KT CAVOK 29/11 Q1007=
",SBKP
1666911600000,"METAF SBKP 272300Z  33004KT CAVOK 28/11 Q1006=
",SBKP
1666915200000,"METAF SBKP 280000Z  19006KT CAVOK 24/13 Q1013=
",SBKP
1666918800000,"METAF SBKP 280100Z  15005KT CAVOK 23/13 Q1010=
",SBKP
1666922400000,"METAF SBKP 280200Z 08008KT CAVOK 23/13 Q1009=
",SBKP
1666926000000,"METAF SBKP 280300Z 09007KT CAVOK 23/13 Q1012=
",SBKP
1666929600000,"METAF SBKP 280400Z  11004KT CAVOK 22/13 Q1012=
",SBKP
1666933200000,"METAF SBKP 280500Z 09004KT CAVOK 21/13 Q1009=
",SBKP
1666936800000,"METAF SBKP 280600Z  30003KT CAVOK 19/16 Q1013=
",SBKP
1666940400000,"METAF SBKP 280700Z  13000KT CAVOK 19/15 Q1011=
",SBKP
1666944000000,"METAF SBKP 280800Z 07002KT CAVOK 18/15 Q1010=
",SBKP
1666947600000,"METAF SBKP 280900Z  12002KT CAVOK 19/15 Q1014=
",SBKP
1666951200000,"METAF SBKP 281000Z  12001KT CAVOK 22/15 Q1014=
",SBKP
1666954800000,"METAF SBKP 281100Z  36003KT CAVOK 24/14 Q1012=
",SBKP
1666958400000,"METAF SBKP 281200Z 01006KT CAVOK 27/15 Q1015=
",SBKP
1666962000000,"METAF SBKP 281300Z  34008KT CAVOK 29/14 Q1013=
",SBKP
1666965600000,"METAF SBKP 281400Z  33009KT CAVOK 30/13 Q1011=
",SBKP
1666969200000,"METAF SBKP 281500Z  31010KT CAVOK 32/13 Q1013=
",SBKP
1666972800000,"METAF SBKP 281600Z  29010KT CAVOK 32/13 Q1011=
",SBKP
1666976400000,"METAF SBKP 281700Z  31012KT CAVOK 32/13 Q1008=
",SBKP
1666980000000,"METAF SBKP 281800Z  31008KT CAVOK 33/12 Q1009=
",SBKP
1666983600000,"METAF SBKP 281900Z  28007KT CAVOK 33/12 Q1006=
",SBKP
1666987200000,"METAF SBKP 282000Z  30009KT CAVOK 32/13 Q1006=
",SBKP
1666990800000,"METAF SBKP 282100Z  27006KT CAVOK 31/13 Q1010=
",SBKP
1666994400000,"METAF SBKP 282200Z  21007KT CAVOK 28/15 Q1009=
",SBKP
1666998000000,"METAF SBKP 282300Z  14008KT CAVOK 26/16 Q1009=
",SBKP
1667001600000,"METAF SBKP 290000Z 09007KT CAVOK 26/16 Q1011=
",SBKP
1667005200000,"METAF SBKP 290100Z 09005KT CAVOK 24/17 Q1012=
",SBKP
1667008800000,"METAF SBKP 290200Z 09005KT CAVOK 24/17 Q1010=
",SBKP
1667012400000,"METAF SBKP 290300Z 08004KT CAVOK 23/16 Q1010=
",SBKP
1667016000000,"METAF SBKP 290400Z 07004KT CAVOK 23/16 Q1010=
",SBKP
1667019600000,"METAF SBKP 290500Z 06004KT CAVOK 22/16 Q1009=
",SBKP
1667023200000,"METAF SBKP 290600Z 09006KT CAVOK 19/14 Q1013=
",SBKP
1667026800000,"METAF SBKP 290700Z 08006KT CAVOK 18/14 Q1009=
",SBKP
1667030400000,"METAF SBKP 290800Z 08005KT CAVOK 18/13 Q1009=
",SBKP
1667034000000,"METAF SBKP 290900Z 08006KT CAVOK 19/13 Q1014=
",SBKP
1667037600000,"METAF SBKP 291000Z 03005KT CAVOK 23/13 Q1012=
",SBKP
1667041200000,"METAF SBKP 291100Z  36007KT CAVOK 25/13 Q1011=
",SBKP
1667044800000,"METAF SBKP 291200Z  36009KT CAVOK 28/14 Q1015=
",SBKP
1667048400000,"METAF SBKP 291300Z  34008KT CAVOK 29/14 Q1012=
",SBKP
1667052000000,"METAF SBKP 291400Z  33009KT CAVOK 30/13 Q1009=
",SBKP
1667055600000,"METAF SBKP 291500Z  31007KT CAVOK 31/13 Q1013=
",SBKP
1667059200000,"METAF SBKP 291600Z  31008KT CAVOK 32/12 Q1010=
",SBKP
1667062800000,"METAF SBKP 291700Z  30007KT CAVOK 33/12 Q1006=
",SBKP
1667066400000,"METAF SBKP 291800Z  32006KT CAVOK 33/11 Q1007=
",SBKP
1667070000000,"METAF SBKP 291900Z  32005KT CAVOK 33/11 Q1003=
",SBKP
1667073600000,"METAF SBKP 292000Z  31004KT CAVOK 33/11 Q1002=
",SBKP
1667077200000,"METAF SBKP 292100Z  28001KT CAVOK 32/11 Q1008=
",SBKP
1667080800000,"METAF SBKP 292200Z 05005KT CAVOK 28/13 Q1008=
",SBKP
1667084400000,"METAF SBKP 292300Z 08005KT 9999  - RA     27/14 Q1008=
",SBKP
1667088000000,"METAF SBKP 300000Z  16005KT 9999  -TSRA   FEW030CB 25/17 Q1012=
",SBKP
1667091600000,"METAF SBKP 300100Z  18019KT 7000  - RA  FEW018   22/18 Q1014=
",SBKP
1667095200000,"METAF SBKP 300200Z  17016KT CAVOK 21/16 Q1011=
",SBKP
1667098800000,"METAF SBKP 300300Z  15012KT 9999  - RA     21/15 Q1010=
",SBKP
1667102400000,"METAF SBKP 300400Z 09010KT CAVOK 22/14 Q1008=
",SBKP
1667106000000,"METAF SBKP 300500Z 06009KT CAVOK 22/14 Q1005=
",SBKP
1667109600000,"METAF SBKP 300600Z 05008KT CAVOK 22/14 Q1005=
",SBKP
1667113200000,"METAF SBKP 300700Z 03007KT CAVOK 21/15 Q1007=
",SBKP
1667196000000,"METAF SBKP 310600Z  35006KT CAVOK 21/16 Q1008=
",SBKP
1667199600000,"METAF SBKP 310700Z  36006KT CAVOK 20/16 Q1008=
",SBKP
1667203200000,"METAF SBKP 310800Z  36005KT CAVOK 19/16 Q1007=
",SBKP
1667206800000,"METAF SBKP 310900Z  35004KT CAVOK 20/16 Q1012=
",SBKP
1667210400000,"METAF SBKP 311000Z  36007KT CAVOK 23/16 Q1012=
",SBKP
1667214000000,"METAF SBKP 311100Z  28006KT 9999    RA  SCT033   24/17 Q1011=
",SBKP
1667217600000,"METAF SBKP 311200Z  33003KT 9999    RA  SCT033   25/17 Q1012=
",SBKP
1667221200000,"METAF SBKP 311300Z  34007KT 9999       SCT033   27/17 Q1011=
",SBKP
1667224800000,"METAF SBKP 311400Z  31009KT 9999       FEW033   29/17 Q1010=
",SBKP
1667228400000,"METAF SBKP 311500Z  29010KT CAVOK 30/17 Q1008=
",SBKP
1667232000000,"METAF SBKP 311600Z  28009KT CAVOK 31/17 Q1008=
",SBKP
1667235600000,"METAF SBKP 311700Z  27010KT CAVOK 32/17 Q1006=
",SBKP
1667239200000,"METAF SBKP 311800Z  31009KT CAVOK 32/16 Q1007=
",SBKP
1667242800000,"METAF SBKP 311900Z  29012KT CAVOK 32/17 Q1004=
",SBKP
1667246400000,"METAF SBKP 312000Z  25006KT 9999  - RA     25/19 Q1002=
",SBKP
1667250000000,"METAF SBKP 312100Z  16005KT CAVOK 26/19 Q1008=
",SBKP
1667253600000,"METAF SBKP 312200Z  10005KT CAVOK 25/20 Q1008=
",SBKP
1667257200000,"METAF SBKP 312300Z 06006KT 9000       FEW024   24/20 Q1006=
",SBKP
1667260800000,"METAF SBKP 010000Z  14008KT 4000     BR SCT029   21/19 Q1015=
",SBKP
1667264400000,"METAF SBKP 010100Z  12009KT 4000     BR SCT033   20/18 Q1011=
",SBKP
1667268000000,"METAF SBKP 010200Z  14009KT 4000     BR BKN033   20/17 Q1009=
",SBKP
1667271600000,"METAF SBKP 010300Z  14010KT 3000    RABR BKN033   20/18 Q1014=
",SBKP
1667275200000,"METAF SBKP 010400Z  14010KT 3000    RABR OVC033   19/17 Q1013=
",SBKP
1667278800000,"METAF SBKP 010500Z  14010KT 3000     BR OVC033   19/17 Q1010=
",SBKP
1667282400000,"METAF SBKP 010600Z  16006KT 2000     BR OVC033   17/15 Q1017=
",SBKP
1667286000000,"METAF SBKP 010700Z  13007KT 3000     BR BKN033   16/14 Q1012=
",SBKP
1667289600000,"METAF SBKP 010800Z  14008KT 3000     BR BKN033   16/14 Q1011=
",SBKP
1667293200000,"METAF SBKP 010900Z  14013KT 6000       BKN033   17/14 Q1018=
",SBKP
1667296800000,"METAF SBKP 011000Z  14018KT 6000  - RA  BKN033   18/14 Q1017=
",SBKP
1667300400000,"METAF SBKP 011100Z  14017KT 9000    RA  BKN033   19/15 Q1015=
",SBKP
1667304000000,"METAF SBKP 011200Z  14016KT 9999    RA  BKN033   20/15 Q1017=
",SBKP
1667307600000,"METAF SBKP 011300Z  13015KT 9999       OVC033   22/15 Q1017=
",SBKP
1667311200000,"METAF SBKP 011400Z  14016KT 9999       OVC033   23/14 Q1015=
",SBKP
1667314800000,"METAF SBKP 011500Z  14015KT 9999       BKN033   23/14 Q1016=
",SBKP
1667318400000,"METAF SBKP 011600Z  14015KT 9999       BKN033   24/14 Q1016=
",SBKP
1667322000000,"METAF SBKP 011700Z  14016KT 9999       SCT033   24/13 Q1015=
",SBKP
1667325600000,"METAF SBKP 011800Z  16018KT 9999       BKN033   24/14 Q1018=
",SBKP
1667329200000,"METAF SBKP 011900Z  15020KT 9999       OVC033   21/13 Q1013=
",SBKP
1667332800000,"METAF SBKP 012000Z  15019KT 9999       OVC033   20/12 Q1015=
",SBKP
1667336400000,"METAF SBKP 012100Z  14019KT 9999       BKN033   18/11 Q1020=
",SBKP
1667340000000,"METAF SBKP 012200Z  14017KT 9999       BKN033   17/11 Q1018=
",SBKP
1667343600000,"METAF SBKP 012300Z  14018KT 9999       BKN033   16/11 Q1017=
",SBKP
1667347200000,"METAF SBKP 020000Z  15014KT 9000       BKN033   15/11 Q1023=
",SBKP
1667350800000,"METAF SBKP 020100Z  14014KT 5000     BR OVC033   14/12 Q1017=
",SBKP
1667354400000,"METAF SBKP 020200Z  14010KT 5000     BR OVC033   14/12 Q1018=
",SBKP
1667358000000,"METAF SBKP 020300Z  14012KT 4000     BR BKN033   14/12 Q1023=
",SBKP
1667361600000,"METAF SBKP 020400Z  14010KT 4000     BR OVC033   13/11 Q1019=
",SBKP
1667365200000,"METAF SBKP 020500Z  14008KT 2000     BR OVC033   13/11 Q1017=
",SBKP
1667368800000,"METAF SBKP 020600Z  16008KT 4000     BR OVC033   13/11 Q1023=
",SBKP
1667372400000,"METAF SBKP 020700Z  15008KT 1000     BR OVC033   12/11 Q1016=
",SBKP
1667376000000,"METAF SBKP 020800Z  16005KT 1000    RABR OVC033   12/11 Q1018=
",SBKP
1667379600000,"METAF SBKP 020900Z  15011KT 3000    RABR OVC033   13/11 Q1024=
",SBKP
1667383200000,"METAF SBKP 021000Z  14016KT 5000  - RABR OVC033   14/11 Q1022=
",SBKP
1667386800000,"METAF SBKP 021100Z  14017KT 9999       BKN033   16/11 Q1020=
",SBKP
1667390400000,"METAF SBKP 021200Z  14020KT 9999       OVC033   18/11 Q1027=
",SBKP
1667394000000,"METAF SBKP 021300Z  14019KT 9999       BKN033   18/10 Q1020=
",SBKP
1667397600000,"METAF SBKP 021400Z  14018KT 9999       BKN033   19/10 Q1021=
",SBKP
1667401200000,"METAF SBKP 021500Z  13015KT 9999       FEW033   20/09 Q1025=
",SBKP
1667404800000,"METAF SBKP 021600Z  13017KT 9999    RA  BKN033   20/12 Q1020=
",SBKP
1667408400000,"METAF SBKP 021700Z  13017KT 9999       BKN033   20/11 Q1019=
",SBKP
1667412000000,"METAF SBKP 021800Z  14019KT 9999       BKN033   20/11 Q1024=
",SBKP
1667415600000,"METAF SBKP 021900Z  14018KT 9999       BKN033   19/10 Q1017=
",SBKP
1667419200000,"METAF SBKP 022000Z  13017KT 9999       SCT033   19/10 Q1018=
",SBKP
1667422800000,"METAF SBKP 022100Z  12016KT 9999       SCT033   18/09 Q1023=
",SBKP
1667426400000,"METAF SBKP 022200Z  12016KT 9999       OVC033   16/11 Q1020=
",SBKP
1667430000000,"METAF SBKP 022300Z  12019KT 9999       SCT033   15/10 Q1019=
",SBKP
1667433600000,"METAF SBKP 030000Z  13011KT 5000     BR BKN033   13/10 Q1027=
",SBKP
1667437200000,"METAF SBKP 030100Z  13011KT 4000     BR OVC033   12/10 Q1019=
",SBKP
1667440800000,"METAF SBKP 030200Z  13011KT 4000     BR BKN033   12/10 Q1021=
",SBKP
1667444400000,"METAF SBKP 030300Z  13011KT 4000     BR BKN033   12/10 Q1024=
",SBKP
1667448000000,"METAF SBKP 030400Z  12012KT 4000     BR SCT033   12/10 Q1019=
",SBKP
1667451600000,"METAF SBKP 030500Z  12013KT 5000     BR SCT033   12/09 Q1018=
",SBKP
1667455200000,"METAF SBKP 030600Z  13007KT 3000     BR SCT033   11/09 Q1026=
",SBKP
1667458800000,"METAF SBKP 030700Z  13009KT 2000     BR OVC033   010/09 Q1016=
",SBKP
1667462400000,"METAF SBKP 030800Z  13008KT 2000     BR OVC033   010/09 Q1019=
",SBKP
1667466000000,"METAF SBKP 030900Z  12011KT 4000     BR BKN033   12/10 Q1024=
",SBKP
1667469600000,"METAF SBKP 031000Z  12015KT 8000       BKN033   14/10 Q1021=
",SBKP
1667473200000,"METAF SBKP 031100Z  12017KT 9999       BKN033   16/10 Q1019=
",SBKP
1667476800000,"METAF SBKP 031200Z  13014KT 9999       OVC033   18/10 Q1027=
",SBKP
1667480400000,"METAF SBKP 031300Z  14013KT 9999       BKN033   19/10 Q1018=
",SBKP
1667484000000,"METAF SBKP 031400Z  14011KT 9999       SCT033   20/10 Q1020=
",SBKP
1667487600000,"METAF SBKP 031500Z  14010KT 9999       FEW033   21/10 Q1024=
",SBKP
1667491200000,"METAF SBKP 031600Z  14010KT CAVOK 22/10 Q1019=
",SBKP
1667494800000,"METAF SBKP 031700Z  14011KT CAVOK 22/10 Q1017=
",SBKP
1667498400000,"METAF SBKP 031800Z  14012KT 9999       FEW010   22/10 Q1021=
",SBKP
1667502000000,"METAF SBKP 031900Z  14012KT 9999       FEW010   21/10 Q1015=
",SBKP
1667505600000,"METAF SBKP 032000Z  14012KT 9999       FEW010   21/10 Q1016=
",SBKP
1667509200000,"METAF SBKP 032100Z  15012KT CAVOK 20/09 Q1023=
",SBKP
1667512800000,"METAF SBKP 032200Z  14009KT CAVOK 18/09 Q1018=
",SBKP
1667516400000,"METAF SBKP 032300Z  12011KT CAVOK 17/08 Q1017=
",SBKP
1667520000000,"METAF SBKP 040000Z  12009KT CAVOK 14/09 Q1023=
",SBKP
1667523600000,"METAF SBKP 040100Z  12009KT 9000       FEW011   12/08 Q1017=
",SBKP
1667527200000,"METAF SBKP 040200Z  12009KT 7000       FEW011   12/08 Q1018=
",SBKP
1667530800000,"METAF SBKP 040300Z  12008KT 6000       FEW011   11/08 Q1023=
",SBKP
1667534400000,"METAF SBKP 040400Z  11008KT 5000     BR SCT033   11/08 Q1016=
",SBKP
1667538000000,"METAF SBKP 040500Z  11009KT 5000     BR SCT033   010/08 Q1015=
",SBKP
1667541600000,"METAF SBKP 040600Z  11011KT 5000     BR SCT033   010/08 Q1020=
",SBKP
1667545200000,"METAF SBKP 040700Z  11010KT 4000     BR SCT033   010/07 Q1015=
",SBKP
1667548800000,"METAF SBKP 040800Z  11010KT 5000     BR SCT033   09/07 Q1016=
",SBKP
1667552400000,"METAF SBKP 040900Z  11009KT CAVOK 010/07 Q1022=
",SBKP
1667556000000,"METAF SBKP 041000Z  10009KT CAVOK 13/06 Q1017=
",SBKP
1667559600000,"METAF SBKP 041100Z  12010KT CAVOK 15/04 Q1018=
",SBKP
1667563200000,"METAF SBKP 041200Z  11014KT CAVOK 18/08 Q1023=
",SBKP
1667566800000,"METAF SBKP 041300Z  10013KT CAVOK 19/07 Q1017=
",SBKP
1667570400000,"METAF SBKP 041400Z  10010KT CAVOK 21/07 Q1018=
",SBKP
1667574000000,"METAF SBKP 041500Z  12007KT CAVOK 22/07 Q1022=
",SBKP
1667577600000,"METAF SBKP 041600Z  12006KT CAVOK 23/06 Q1016=
",SBKP
1667581200000,"METAF SBKP 041700Z  14007KT CAVOK 24/06 Q1014=
",SBKP
1667584800000,"METAF SBKP 041800Z  11011KT CAVOK 24/08 Q1017=
",SBKP
1667588400000,"METAF SBKP 041900Z  11010KT CAVOK 24/08 Q1011=
",SBKP
1667592000000,"METAF SBKP 042000Z  14012KT CAVOK 22/11 Q1014=
",SBKP
1667595600000,"METAF SBKP 042100Z  15013KT CAVOK 21/11 Q1019=
",SBKP
1667599200000,"METAF SBKP 042200Z  14012KT 9999       FEW033   18/11 Q1015=
",SBKP
1667602800000,"METAF SBKP 042300Z  13014KT 9999       SCT033   17/11 Q1014=
",SBKP
1667606400000,"METAF SBKP 050000Z  12017KT 9999       SCT033   14/10 Q1020=
",SBKP
1667610000000,"METAF SBKP 050100Z  11016KT 6000       SCT033   13/10 Q1015=
",SBKP
1667613600000,"METAF SBKP 050200Z  11015KT 6000       SCT033   13/10 Q1016=
",SBKP
1667617200000,"METAF SBKP 050300Z  12013KT 5000     BR SCT033   13/10 Q1021=
",SBKP
1667620800000,"METAF SBKP 050400Z  11013KT 4000     BR SCT033   12/10 Q1016=
",SBKP
1667624400000,"METAF SBKP 050500Z  11012KT 3000     BR BKN033   12/10 Q1014=
",SBKP
1667628000000,"METAF SBKP 050600Z  11014KT 3000     BR BKN033   12/10 Q1018=
",SBKP
1667631600000,"METAF SBKP 050700Z  12013KT 3000     BR BKN033   11/09 Q1013=
",SBKP
1667635200000,"METAF SBKP 050800Z  11011KT 3000     BR BKN033   11/09 Q1017=
",SBKP
1667638800000,"METAF SBKP 050900Z  11010KT 5000     BR SCT033   12/09 Q1021=
",SBKP
1667642400000,"METAF SBKP 051000Z  10012KT 9999       FEW033   14/10 Q1018=
",SBKP
1667646000000,"METAF SBKP 051100Z 09010KT 9999       FEW033   17/09 Q1017=
",SBKP
1667649600000,"METAF SBKP 051200Z 08006KT 9999       FEW033   20/09 Q1022=
",SBKP
1667653200000,"METAF SBKP 051300Z 08003KT CAVOK 21/09 Q1020=
",SBKP
1667656800000,"METAF SBKP 051400Z  11001KT CAVOK 22/08 Q1018=
",SBKP
1667660400000,"METAF SBKP 051500Z  18002KT CAVOK 23/08 Q1019=
",SBKP
1667664000000,"METAF SBKP 051600Z  20003KT CAVOK 24/07 Q1018=
",SBKP
1667667600000,"METAF SBKP 051700Z  19004KT CAVOK 25/07 Q1015=
",SBKP
1667671200000,"METAF SBKP 051800Z  16007KT CAVOK 25/08 Q1015=
",SBKP
1667674800000,"METAF SBKP 051900Z  15006KT CAVOK 25/07 Q1015=
",SBKP
1667800800000,"METAF SBKP 070600Z  12014KT 2000     BR BKN033   13/11 Q1017=
",SBKP
1667804400000,"METAF SBKP 070700Z  11012KT 2000     BR BKN033   12/11 Q1012=
",SBKP
1667808000000,"METAF SBKP 070800Z  11012KT 2000     BR BKN033   12/11 Q1015=
",SBKP
1667811600000,"METAF SBKP 070900Z  11011KT 3000     BR BKN033   13/11 Q1020=
",SBKP
1667815200000,"METAF SBKP 071000Z  10012KT 8000       SCT033   16/12 Q1017=
",SBKP
1667818800000,"METAF SBKP 071100Z 09010KT 9999       FEW033   18/12 Q1017=
",SBKP
1667822400000,"METAF SBKP 071200Z  11014KT 9999       SCT031   21/12 Q1020=
",SBKP
1667826000000,"METAF SBKP 071300Z  10011KT 9999       SCT033   22/12 Q1016=
",SBKP
1667829600000,"METAF SBKP 071400Z  10009KT CAVOK 23/11 Q1017=
",SBKP
1667833200000,"METAF SBKP 071500Z  12004KT CAVOK 24/11 Q1019=
",SBKP
1667836800000,"METAF SBKP 071600Z  21004KT CAVOK 25/11 Q1014=
",SBKP
1667840400000,"METAF SBKP 071700Z  21005KT CAVOK 26/11 Q1013=
",SBKP
1667844000000,"METAF SBKP 071800Z  16007KT CAVOK 26/09 Q1015=
",SBKP
1667847600000,"METAF SBKP 071900Z  15005KT CAVOK 25/09 Q1010=
",SBKP
1667851200000,"METAF SBKP 072000Z  13011KT CAVOK 24/11 Q1012=
",SBKP
1667854800000,"METAF SBKP 072100Z  13011KT 9999       FEW033   23/12 Q1017=
",SBKP
1667858400000,"METAF SBKP 072200Z  12011KT 9999       FEW033   20/12 Q1014=
",SBKP
1667862000000,"METAF SBKP 072300Z  12014KT CAVOK 19/12 Q1015=
",SBKP
1667865600000,"METAF SBKP 080000Z  12015KT 6000       SCT033   15/12 Q1019=
",SBKP
1667869200000,"METAF SBKP 080100Z  11013KT 4000     BR BKN033   14/12 Q1015=
",SBKP
1667872800000,"METAF SBKP 080200Z  11013KT 3000     BR BKN027   14/12 Q1016=
",SBKP
1667876400000,"METAF SBKP 080300Z  12012KT 3000     BR BKN033   14/12 Q1020=
",SBKP
1667880000000,"METAF SBKP 080400Z  11011KT 2000     BR BKN033   13/12 Q1017=
",SBKP
1667883600000,"METAF SBKP 080500Z  11011KT 2000     BR BKN033   13/12 Q1015=
",SBKP
1667887200000,"METAF SBKP 080600Z  11013KT 3000     BR BKN033   13/11 Q1017=
",SBKP
1667890800000,"METAF SBKP 080700Z  11013KT 1000     BR OVC033   12/11 Q1012=
",SBKP
1667894400000,"METAF SBKP 080800Z  11012KT 2000     BR BKN033   12/11 Q1015=
",SBKP
1667898000000,"METAF SBKP 080900Z  11010KT 3000     BR BKN033   13/11 Q1019=
",SBKP
1667901600000,"METAF SBKP 081000Z  10009KT 9000       FEW033   16/12 Q1017=
",SBKP
1667905200000,"METAF SBKP 081100Z 09006KT CAVOK 19/11 Q1016=
",SBKP
1667908800000,"METAF SBKP 081200Z  12010KT CAVOK 21/09 Q1019=
",SBKP
1667912400000,"METAF SBKP 081300Z  12008KT CAVOK 22/08 Q1016=
",SBKP
1667916000000,"METAF SBKP 081400Z  10006KT CAVOK 24/07 Q1017=
",SBKP
1667919600000,"METAF SBKP 081500Z 08002KT CAVOK 25/06 Q1019=
",SBKP
1667923200000,"METAF SBKP 081600Z  26002KT CAVOK 26/06 Q1014=
",SBKP
1667926800000,"METAF SBKP 081700Z  24004KT CAVOK 27/06 Q1013=
",SBKP
