hora,troca,aero
1679745600000,0,CT
1679749200000,0,CT
1679752800000,0,CT
1679756400000,0,CT
1679760000000,0,CT
1679763600000,0,CT
1679767200000,1,CT
1679770800000,1,CT
1679774400000,0,CT
1679778000000,0,CT
1679781600000,0,CT
1679785200000,0,CT
1679788800000,0,CT
1679792400000,0,CT
1679796000000,0,CT
1679799600000,0,CT
1679803200000,0,CT
1679806800000,0,CT
1679810400000,0,CT
1679814000000,1,CT
1679817600000,1,CT
1679821200000,1,CT
1679824800000,1,CT
1679828400000,1,CT
1679832000000,1,CT
1679835600000,1,CT
1679839200000,0,CT
1679842800000,0,CT
1679846400000,0,CT
1679850000000,0,CT
1679853600000,0,CT
1679857200000,0,CT
1679860800000,0,CT
1679864400000,0,CT
1679868000000,1,CT
1679871600000,1,CT
1679875200000,1,CT
1679878800000,0,CT
1679882400000,0,CT
1679886000000,1,CT
1679889600000,1,CT
1679893200000,1,CT
1679896800000,0,CT
1679900400000,0,CT
1679904000000,0,CT
1679907600000,0,CT
1679911200000,0,CT
1679914800000,0,CT
1679918400000,0,CT
1679922000000,0,CT
1679925600000,0,CT
1679929200000,0,CT
1679932800000,0,CT
1679936400000,0,CT
1679940000000,0,CT
1679943600000,0,CT
1679947200000,0,CT
1679950800000,0,CT
1679954400000,0,CT
1679958000000,0,CT
1679961600000,0,CT
1679965200000,0,CT
1679968800000,0,CT
1679972400000,0,CT
1679976000000,0,CT
1679979600000,0,CT
1679983200000,0,CT
1679986800000,0,CT
1679990400000,0,CT
1679994000000,0,CT
1679997600000,0,CT
1680001200000,0,CT
1680004800000,0,CT
1680008400000,0,CT
1680012000000,0,CT
1680015600000,0,CT
1680019200000,0,CT
1680022800000,0,CT
1680026400000,0,CT
1680030000000,0,CT
1680033600000,0,CT
1680037200000,0,CT
1680040800000,0,CT
1680044400000,0,CT
1680048000000,0,CT
1680051600000,0,CT
1680055200000,0,CT
1680058800000,0,CT
1680062400000,0,CT
1680066000000,0,CT
1680069600000,0,CT
1680073200000,0,CT
1680076800000,0,CT
1680080400000,0,CT
1680084000000,0,CT
1680087600000,0,CT
1680091200000,0,CT
1680094800000,1,CT
1680098400000,1,CT
1680102000000,1,CT
1680105600000,1,CT
1680109200000,1,CT
1680112800000,1,CT
1680116400000,1,CT
1680120000000,0,CT
1680123600000,0,CT
1680127200000,0,CT
1680130800000,0,CT
1680134400000,0,CT
1680138000000,0,CT
1680141600000,0,CT
1680145200000,0,CT
1680148800000,0,CT
1680152400000,0,CT
1680156000000,0,CT
1680159600000,1,CT
1680163200000,1,CT
1680166800000,1,CT
1680170400000,1,CT
1680174000000,1,CT
1680177600000,0,CT
1680181200000,0,CT
1680184800000,1,CT
1680188400000,1,CT
1680192000000,1,CT
1680195600000,1,CT
1680199200000,1,CT
1680202800000,1,CT
1680206400000,1,CT
1680210000000,1,CT
1680213600000,1,CT
1680217200000,0,CT
1680220800000,0,CT
1680224400000,0,CT
1680228000000,1,CT
1680231600000,1,CT
1680235200000,1,CT
1680238800000,0,CT
1680242400000,0,CT
1680246000000,1,CT
1680249600000,1,CT
1680253200000,0,CT
1680256800000,0,CT
1680260400000,0,CT
1680264000000,0,CT
1680267600000,1,CT
1680271200000,1,CT
1680274800000,1,CT
1680278400000,1,CT
1680282000000,1,CT
1680285600000,0,CT
1680289200000,1,CT
1680292800000,1,CT
1680296400000,1,CT
1680300000000,0,CT
1680303600000,0,CT
1680307200000,0,CT
1680310800000,0,CT
1680314400000,0,CT
1680318000000,0,CT
1680321600000,0,CT
1680325200000,0,CT
1680328800000,1,CT
1680332400000,1,CT
1680336000000,1,CT
1680339600000,1,CT
1680343200000,1,CT
1680346800000,1,CT
1680350400000,1,CT
1680354000000,1,CT
1680357600000,1,CT
1680361200000,1,CT
1680364800000,1,CT
1680368400000,1,CT
1680372000000,1,CT
1680375600000,1,CT
1680379200000,0,CT
1680382800000,0,CT
1680386400000,0,CT
1680390000000,0,CT
1680393600000,0,CT
1680397200000,0,CT
1680400800000,0,CT
1680404400000,0,CT
1680408000000,0,CT
1680411600000,0,CT
1680415200000,0,CT
1680418800000,0,CT
1680422400000,0,CT
1680426000000,0,CT
1680429600000,0,CT
1680433200000,0,CT
1680436800000,0,CT
1680440400000,0,CT
1680444000000,0,CT
1680447600000,0,CT
1680451200000,0,CT
1680454800000,0,CT
1680458400000,0,CT
1680462000000,0,CT
1680465600000,0,CT
1680469200000,0,CT
1680472800000,0,CT
1680476400000,0,CT
1680480000000,0,CT
1680483600000,0,CT
1680487200000,0,CT
1680490800000,0,CT
1680494400000,0,CT
1680498000000,0,CT
1680501600000,0,CT
1680505200000,0,CT
1680508800000,0,CT
1680512400000,0,CT
1680516000000,0,CT
1680519600000,0,CT
1680523200000,0,CT
1680526800000,0,CT
1680530400000,0,CT
1680534000000,0,CT
1680537600000,0,CT
1680541200000,0,CT
1680544800000,0,CT
1680548400000,0,CT
1680552000000,0,CT
1680555600000,0,CT
1680559200000,0,CT
1680562800000,0,CT
1680566400000,0,CT
1680570000000,0,CT
1680573600000,0,CT
1680577200000,0,CT
1680580800000,0,CT
1680584400000,0,CT
1680588000000,0,CT
1680591600000,0,CT
1680595200000,0,CT
1680598800000,0,CT
1680602400000,0,CT
1680606000000,0,CT
1680609600000,0,CT
1680613200000,0,CT
1680616800000,0,CT
1680620400000,0,CT
1680624000000,0,CT
1680627600000,0,CT
1680631200000,1,CT
1680634800000,1,CT
1680638400000,1,CT
1680642000000,0,CT
1680645600000,0,CT
1680649200000,0,CT
1680652800000,0,CT
1680656400000,0,CT
1680660000000,0,CT
1680663600000,0,CT
1680667200000,0,CT
1680670800000,0,CT
1680674400000,0,CT
1680678000000,0,CT
1680681600000,0,CT
1680685200000,0,CT
1680688800000,0,CT
1680692400000,0,CT
1680696000000,0,CT
1680699600000,0,CT
1680703200000,0,CT
1680706800000,0,CT
1680710400000,0,CT
1680714000000,0,CT
1680717600000,0,CT
1680721200000,0,CT
1680724800000,0,CT
1680728400000,0,CT
1680732000000,0,CT
1680735600000,0,CT
1680739200000,0,CT
1680742800000,0,CT
1680746400000,0,CT
1680750000000,0,CT
1680753600000,0,CT
1680757200000,0,CT
1680760800000,0,CT
1680764400000,0,CT
1680768000000,0,CT
1680771600000,0,CT
1680775200000,0,CT
1680778800000,0,CT
1680782400000,0,CT
1680786000000,0,CT
1680789600000,0,CT
1680793200000,0,CT
1680796800000,0,CT
1680800400000,0,CT
1680804000000,0,CT
1680807600000,0,CT
1680811200000,0,CT
1680814800000,0,CT
1680818400000,0,CT
1680822000000,0,CT
1680825600000,0,CT
1680829200000,0,CT
1680832800000,0,CT
1680836400000,0,CT
1680840000000,0,CT
1680843600000,0,CT
1680847200000,0,CT
1680850800000,0,CT
1680854400000,0,CT
1680858000000,0,CT
1680861600000,0,CT
1680865200000,0,CT
1680868800000,0,CT
1680872400000,1,CT
1680876000000,1,CT
1680879600000,1,CT
1680883200000,1,CT
1680886800000,1,CT
1680890400000,1,CT
1680894000000,1,CT
1680897600000,1,CT
1680901200000,0,CT
1680904800000,0,CT
1680908400000,0,CT
1680912000000,0,CT
1680915600000,0,CT
1680919200000,0,CT
1680922800000,0,CT
1680926400000,0,CT
1680930000000,0,CT
1680933600000,0,CT
1680937200000,0,CT
1680940800000,0,CT
1680944400000,0,CT
1680948000000,0,CT
1680951600000,0,CT
1680955200000,0,CT
1680958800000,0,CT
1680962400000,0,CT
1680966000000,1,CT
1680969600000,1,CT
1680973200000,1,CT
1680976800000,1,CT
1680980400000,1,CT
1680984000000,0,CT
1680987600000,0,CT
1680991200000,0,CT
1680994800000,0,CT
1680998400000,0,CT
1681002000000,0,CT
1681005600000,0,CT
1681009200000,0,CT
1681012800000,0,CT
1681016400000,0,CT
1681020000000,0,CT
1681023600000,0,CT
1681027200000,0,CT
1681030800000,0,CT
1681034400000,0,CT
1681038000000,0,CT
1681041600000,0,CT
1681045200000,0,CT
1681048800000,0,CT
1681052400000,0,CT
1681056000000,0,CT
1681059600000,0,CT
1681063200000,0,CT
1681066800000,0,CT
1681070400000,0,CT
1681074000000,0,CT
1681077600000,0,CT
1681081200000,0,CT
1681084800000,0,CT
1681088400000,0,CT
1681092000000,0,CT
1681095600000,0,CT
1681099200000,0,CT
1681102800000,0,CT
1681106400000,0,CT
1681110000000,0,CT
1681113600000,0,CT
1681117200000,0,CT
1681120800000,0,CT
1681124400000,0,CT
1681128000000,0,CT
1681131600000,0,CT
1681135200000,0,CT
1681138800000,0,CT
1681142400000,0,CT
1681146000000,0,CT
1681149600000,0,CT
1681153200000,0,CT
1681156800000,0,CT
1681160400000,0,CT
1681164000000,0,CT
1681167600000,0,CT
1681171200000,0,CT
1681174800000,0,CT
1681178400000,0,CT
1681182000000,0,CT
1681185600000,0,CT
1681189200000,0,CT
1681192800000,0,CT
1681196400000,0,CT
1681200000000,0,CT
1681203600000,0,CT
1681207200000,0,CT
1681210800000,0,CT
1681214400000,0,CT
1681218000000,0,CT
1681221600000,0,CT
1681225200000,0,CT
1681228800000,0,CT
1681232400000,0,CT
1681236000000,0,CT
1681239600000,0,CT
1681243200000,0,CT
1681246800000,0,CT
1681250400000,0,CT
1681254000000,0,CT
1681257600000,0,CT
1681261200000,0,CT
1681264800000,0,CT
1681268400000,0,CT
1681272000000,0,CT
1681275600000,0,CT
1681279200000,0,CT
1681282800000,0,CT
1681286400000,0,CT
1681290000000,0,CT
1681293600000,0,CT
1681297200000,1,CT
1681300800000,1,CT
1681304400000,1,CT
1681308000000,0,CT
1681311600000,1,CT
1681315200000,1,CT
1681318800000,1,CT
1681322400000,1,CT
1681326000000,1,CT
1681329600000,0,CT
1681333200000,0,CT
1681336800000,0,CT
1681340400000,0,CT
1681344000000,0,CT
1681347600000,0,CT
1681351200000,0,CT
1681354800000,0,CT
1681358400000,0,CT
1681362000000,0,CT
1681365600000,1,CT
1681369200000,1,CT
1681372800000,1,CT
1681376400000,0,CT
1681380000000,1,CT
1681383600000,1,CT
1681387200000,1,CT
1681390800000,1,CT
1681394400000,1,CT
1681398000000,1,CT
1681401600000,0,CT
1681405200000,0,CT
1681408800000,0,CT
1681412400000,0,CT
1681416000000,1,CT
1681419600000,1,CT
1681423200000,0,CT
1681426800000,0,CT
1681430400000,0,CT
1681434000000,0,CT
1681437600000,0,CT
1681441200000,0,CT
1681444800000,0,CT
1681448400000,0,CT
1681452000000,0,CT
1681455600000,0,CT
1681459200000,0,CT
1681462800000,0,CT
1681466400000,0,CT
1681470000000,0,CT
1681473600000,0,CT
1681477200000,0,CT
1681480800000,0,CT
1681484400000,0,CT
1681488000000,1,CT
1681491600000,1,CT
1681495200000,1,CT
1681498800000,0,CT
1681502400000,0,CT
1681506000000,0,CT
1681509600000,0,CT
1681513200000,0,CT
1681516800000,0,CT
1681520400000,0,CT
1681524000000,0,CT
1681527600000,0,CT
1681531200000,0,CT
1681534800000,0,CT
1681538400000,0,CT
1681542000000,0,CT
1681545600000,0,CT
1681549200000,0,CT
1681552800000,1,CT
1681556400000,1,CT
1681560000000,1,CT
1681563600000,1,CT
1681567200000,1,CT
1681570800000,1,CT
1681574400000,1,CT
1681578000000,1,CT
1681581600000,1,CT
1681585200000,1,CT
1681588800000,1,CT
1681592400000,1,CT
1681596000000,0,CT
1681599600000,0,CT
1681603200000,0,CT
1681606800000,0,CT
1681610400000,0,CT
1681614000000,0,CT
1681617600000,0,CT
1681621200000,0,CT
1681624800000,0,CT
1681628400000,0,CT
1681632000000,0,CT
1681635600000,0,CT
1681639200000,0,CT
1681642800000,0,CT
1681646400000,0,CT
1681650000000,0,CT
1681653600000,0,CT
1681657200000,0,CT
1681660800000,1,CT
1681664400000,0,CT
1681668000000,1,CT
1681671600000,0,CT
1681675200000,0,CT
1681678800000,0,CT
1681682400000,0,CT
1681686000000,0,CT
1681689600000,0,CT
1681693200000,0,CT
1681696800000,0,CT
1681700400000,0,CT
1681704000000,0,CT
1681707600000,0,CT
1681711200000,0,CT
1681714800000,0,CT
1681718400000,1,CT
1681722000000,0,CT
1681725600000,0,CT
1681729200000,0,CT
1681732800000,0,CT
1681736400000,0,CT
1681740000000,0,CT
1681743600000,0,CT
1681747200000,0,CT
1681750800000,0,CT
1681754400000,0,CT
1681758000000,0,CT
1681761600000,0,CT
1681765200000,1,CT
1681768800000,1,CT
1681772400000,1,CT
1681776000000,1,CT
1681779600000,1,CT
1681783200000,0,CT
1681786800000,1,CT
1681790400000,1,CT
1681794000000,1,CT
1681797600000,1,CT
1681801200000,1,CT
1681804800000,1,CT
1681808400000,1,CT
1681812000000,1,CT
1681815600000,1,CT
1681819200000,0,CT
1681822800000,0,CT
1681826400000,0,CT
1681830000000,0,CT
1681833600000,0,CT
1681837200000,0,CT
1681840800000,0,CT
1681844400000,0,CT
1681848000000,0,CT
1681851600000,0,CT
1681855200000,1,CT
1681858800000,1,CT
1681862400000,1,CT
1681866000000,1,CT
1681869600000,1,CT
1681873200000,1,CT
1681876800000,1,CT
1681880400000,1,CT
1681884000000,1,CT
1681887600000,1,CT
1681891200000,1,CT
1681894800000,1,CT
1681898400000,1,CT
1681902000000,1,CT
1681905600000,1,CT
1681909200000,1,CT
1681912800000,0,CT
1681916400000,0,CT
1681920000000,0,CT
1681923600000,0,CT
1681927200000,0,CT
1681930800000,0,CT
1681934400000,0,CT
1681938000000,0,CT
1681941600000,0,CT
1681945200000,0,CT
1681948800000,1,CT
1681952400000,1,CT
1681956000000,0,CT
1681959600000,0,CT
1681963200000,0,CT
1681966800000,0,CT
1681970400000,1,CT
1681974000000,1,CT
1681977600000,1,CT
1681981200000,1,CT
1681984800000,1,CT
1681988400000,0,CT
1681992000000,1,CT
1681995600000,1,CT
1681999200000,1,CT
1682002800000,1,CT
1682006400000,1,CT
1682010000000,1,CT
1682013600000,1,CT
1682017200000,1,CT
1682020800000,0,CT
1682024400000,0,CT
1682028000000,0,CT
1682031600000,1,CT
1682035200000,1,CT
1682038800000,1,CT
1682042400000,0,CT
1682046000000,0,CT
1682049600000,0,CT
1682053200000,0,CT
1682056800000,0,CT
1682060400000,0,CT
1682064000000,0,CT
1682067600000,0,CT
1682071200000,0,CT
1682074800000,0,CT
1682078400000,0,CT
1682082000000,0,CT
1682085600000,0,CT
1682089200000,0,CT
1682092800000,0,CT
1682096400000,0,CT
1682100000000,0,CT
1682103600000,0,CT
1682107200000,0,CT
1682110800000,0,CT
1682114400000,0,CT
1682118000000,0,CT
1682121600000,0,CT
1682125200000,0,CT
1682128800000,0,CT
1682132400000,0,CT
1682136000000,0,CT
1682139600000,0,CT
1682143200000,0,CT
1682146800000,0,CT
1682150400000,0,CT
1682154000000,0,CT
1682157600000,0,CT
1682161200000,0,CT
1682164800000,0,CT
1682168400000,0,CT
1682172000000,0,CT
1682175600000,0,CT
1682179200000,0,CT
1682182800000,0,CT
1682186400000,0,CT
1682190000000,0,CT
1682193600000,0,CT
1682197200000,0,CT
1682200800000,0,CT
1682204400000,0,CT
1682208000000,0,CT
1682211600000,0,CT
1682215200000,0,CT
1682218800000,0,CT
1682222400000,0,CT
1682226000000,0,CT
1682229600000,0,CT
1682233200000,0,CT
1682236800000,0,CT
1682240400000,0,CT
1682244000000,0,CT
1682247600000,0,CT
1682251200000,0,CT
1682254800000,0,CT
1682258400000,0,CT
1682262000000,0,CT
1682265600000,0,CT
1682269200000,0,CT
1682272800000,0,CT
1682276400000,0,CT
1682280000000,0,CT
1682283600000,0,CT
1682287200000,0,CT
1682290800000,0,CT
1682294400000,0,CT
1682298000000,0,CT
1682301600000,0,CT
1682305200000,0,CT
1682308800000,0,CT
1682312400000,0,CT
1682316000000,0,CT
1682319600000,0,CT
1682323200000,0,CT
1682326800000,0,CT
1682330400000,0,CT
1682334000000,0,CT
1682337600000,0,CT
1682341200000,0,CT
1682344800000,0,CT
1682348400000,0,CT
1682352000000,0,CT
1682355600000,0,CT
1682359200000,0,CT
1682362800000,0,CT
1682366400000,0,CT
1682370000000,0,CT
1682373600000,0,CT
1682377200000,0,CT
1682380800000,0,CT
1682384400000,0,CT
1682388000000,0,CT
1682391600000,0,CT
1682395200000,0,CT
1682398800000,0,CT
1682402400000,0,CT
1682406000000,0,CT
1682409600000,0,CT
1682413200000,0,CT
1682416800000,0,CT
1682420400000,0,CT
1682424000000,0,CT
1682427600000,0,CT
1682431200000,0,CT
1682434800000,0,CT
1682438400000,0,CT
1682442000000,0,CT
1682445600000,0,CT
1682449200000,0,CT
1682452800000,1,CT
1682456400000,1,CT
1682460000000,0,CT
1682463600000,0,CT
1682467200000,0,CT
1682470800000,0,CT
1682474400000,0,CT
1682478000000,0,CT
1682481600000,0,CT
1682485200000,0,CT
1682488800000,0,CT
1682492400000,0,CT
1682496000000,0,CT
1682499600000,1,CT
1682503200000,0,CT
1682506800000,1,CT
1682510400000,1,CT
1682514000000,1,CT
1682517600000,1,CT
1682521200000,0,CT
1682524800000,0,CT
1682528400000,0,CT
1682532000000,0,CT
1682535600000,0,CT
1682539200000,1,CT
1682542800000,1,CT
1682546400000,1,CT
1682550000000,1,CT
1682553600000,1,CT
1682557200000,1,CT
1682560800000,1,CT
1682564400000,1,CT
1682568000000,1,CT
1682571600000,1,CT
1682575200000,1,CT
1682578800000,1,CT
1682582400000,0,CT
1682586000000,0,CT
1682589600000,0,CT
1682593200000,0,CT
1682596800000,1,CT
1682600400000,1,CT
1682604000000,0,CT
1682607600000,0,CT
1682611200000,0,CT
1682614800000,0,CT
1682618400000,0,CT
1682622000000,1,CT
1682625600000,1,CT
1682629200000,1,CT
1682632800000,0,CT
1682636400000,0,CT
1682640000000,0,CT
1682643600000,0,CT
1682647200000,0,CT
1682650800000,0,CT
1682654400000,0,CT
1682658000000,0,CT
1682661600000,0,CT
1682665200000,0,CT
1682668800000,0,CT
1682672400000,0,CT
1682676000000,0,CT
1682679600000,0,CT
1682683200000,0,CT
1682686800000,0,CT
1682690400000,0,CT
1682694000000,0,CT
1682697600000,0,CT
1682701200000,0,CT
1682704800000,0,CT
1682708400000,0,CT
1682712000000,0,CT
1682715600000,0,CT
1682719200000,0,CT
1682722800000,0,CT
1682726400000,0,CT
1682730000000,0,CT
1682733600000,0,CT
1682737200000,0,CT
1682740800000,0,CT
1682744400000,0,CT
1682748000000,0,CT
1682751600000,0,CT
1682755200000,0,CT
1682758800000,0,CT
1682762400000,0,CT
1682766000000,0,CT
1682769600000,0,CT
1682773200000,0,CT
1682776800000,0,CT
1682780400000,0,CT
1682784000000,0,CT
1682787600000,0,CT
1682791200000,0,CT
1682794800000,0,CT
1682798400000,0,CT
1682802000000,0,CT
1682805600000,0,CT
1682809200000,0,CT
1682812800000,0,CT
1682816400000,0,CT
1682820000000,0,CT
1682823600000,0,CT
1682827200000,0,CT
1682830800000,0,CT
1682834400000,0,CT
1682838000000,0,CT
1682841600000,0,CT
1682845200000,0,CT
1682848800000,0,CT
1682852400000,0,CT
1682856000000,0,CT
1682859600000,0,CT
1682863200000,0,CT
1682866800000,0,CT
1682870400000,0,CT
1682874000000,0,CT
1682877600000,1,CT
1682881200000,0,CT
1682884800000,0,CT
1682888400000,0,CT
1682892000000,0,CT
1682895600000,0,CT
1682899200000,0,CT
1682902800000,0,CT
1682906400000,0,CT
1682910000000,0,CT
1682913600000,0,CT
1682917200000,0,CT
1682920800000,0,CT
1682924400000,0,CT
1682928000000,0,CT
1682931600000,0,CT
1682935200000,0,CT
1682938800000,1,CT
1682942400000,1,CT
1682946000000,1,CT
1682949600000,0,CT
1682953200000,0,CT
1682956800000,0,CT
1682960400000,0,CT
1682964000000,0,CT
1682967600000,0,CT
1682971200000,1,CT
1682974800000,1,CT
1682978400000,0,CT
1682982000000,0,CT
1682985600000,0,CT
1682989200000,0,CT
1682992800000,0,CT
1682996400000,0,CT
1683000000000,0,CT
1683003600000,0,CT
1683007200000,0,CT
1683010800000,0,CT
1683014400000,0,CT
1683018000000,0,CT
1683021600000,0,CT
1683025200000,0,CT
1683028800000,0,CT
1683032400000,0,CT
1683036000000,0,CT
1683039600000,0,CT
1683043200000,0,CT
1683046800000,0,CT
1683050400000,1,CT
1683054000000,1,CT
1683057600000,1,CT
1683061200000,0,CT
1683064800000,0,CT
1683068400000,0,CT
1683072000000,0,CT
1683075600000,0,CT
1683079200000,0,CT
1683082800000,0,CT
1683086400000,0,CT
1683090000000,0,CT
1683093600000,0,CT
1683097200000,0,CT
1683100800000,0,CT
1683104400000,0,CT
1683108000000,0,CT
1683111600000,0,CT
1683115200000,0,CT
1683118800000,0,CT
1683122400000,0,CT
1683126000000,0,CT
1683129600000,0,CT
1683133200000,0,CT
1683136800000,1,CT
1683140400000,1,CT
1683144000000,1,CT
1683147600000,1,CT
1683151200000,0,CT
1683154800000,0,CT
1683158400000,0,CT
1683162000000,0,CT
1683165600000,0,CT
1683169200000,0,CT
1683172800000,0,CT
1683176400000,0,CT
1683180000000,0,CT
1683183600000,0,CT
1683187200000,0,CT
1683190800000,0,CT
1683194400000,1,CT
1683198000000,1,CT
1683201600000,1,CT
1683205200000,1,CT
1683208800000,1,CT
1683212400000,1,CT
1683216000000,1,CT
1683219600000,1,CT
1683223200000,1,CT
1683226800000,1,CT
1683230400000,1,CT
1683234000000,1,CT
1683237600000,0,CT
1683241200000,1,CT
1683244800000,1,CT
1683248400000,0,CT
1683252000000,0,CT
1683255600000,0,CT
1683259200000,0,CT
1683262800000,0,CT
1683266400000,0,CT
1683270000000,0,CT
1683273600000,0,CT
1683277200000,0,CT
1683280800000,0,CT
1683284400000,0,CT
1683288000000,0,CT
1683291600000,0,CT
1683295200000,0,CT
1683298800000,0,CT
1683302400000,0,CT
1683306000000,0,CT
1683309600000,0,CT
1683313200000,0,CT
1683316800000,0,CT
1683320400000,0,CT
1683324000000,0,CT
1683327600000,0,CT
1683331200000,0,CT
1683334800000,0,CT
1683338400000,0,CT
1683342000000,0,CT
1683345600000,0,CT
1683349200000,0,CT
1683352800000,0,CT
1683356400000,0,CT
1683360000000,0,CT
1683363600000,0,CT
1683367200000,0,CT
1683370800000,0,CT
1683374400000,0,CT
1683378000000,0,CT
1683381600000,0,CT
1683385200000,0,CT
1683388800000,0,CT
1683392400000,0,CT
1683396000000,0,CT
1683399600000,0,CT
1683403200000,0,CT
1683406800000,0,CT
1683410400000,0,CT
1683414000000,0,CT
1683417600000,0,CT
1683421200000,0,CT
1683424800000,0,CT
1683428400000,0,CT
1683432000000,0,CT
1683435600000,0,CT
1683439200000,0,CT
1683442800000,0,CT
1683446400000,0,CT
1683450000000,0,CT
1683453600000,0,CT
1683457200000,0,CT
1683460800000,0,CT
1683464400000,0,CT
1683468000000,0,CT
1683471600000,0,CT
1683475200000,0,CT
1683478800000,0,CT
1683482400000,0,CT
1683486000000,0,CT
1683489600000,0,CT
1683493200000,0,CT
1683496800000,0,CT
1683500400000,0,CT
1683504000000,0,CT
1683507600000,0,CT
1683511200000,0,CT
1683514800000,0,CT
1683518400000,0,CT
1683522000000,0,CT
1683525600000,1,CT
1683529200000,0,CT
1683532800000,1,CT
1683536400000,1,CT
1683540000000,1,CT
1683543600000,1,CT
1683547200000,0,CT
1683550800000,0,CT
1683554400000,0,CT
1683558000000,0,CT
1683561600000,0,CT
1683565200000,0,CT
1683568800000,1,CT
1683572400000,1,CT
1683576000000,1,CT
1683579600000,1,CT
1683583200000,1,CT
1683586800000,1,CT
1683590400000,0,CT
1683594000000,0,CT
1683597600000,0,CT
1683601200000,1,CT
1683604800000,1,CT
1683608400000,1,CT
1683612000000,1,CT
1683615600000,1,CT
1683619200000,1,CT
1683622800000,0,CT
1683626400000,0,CT
1683630000000,0,CT
1683633600000,0,CT
1683637200000,0,CT
1683640800000,0,CT
1683644400000,0,CT
1683648000000,0,CT
1683651600000,0,CT
1683655200000,1,CT
1683658800000,1,CT
1683662400000,1,CT
1683666000000,0,CT
1683669600000,0,CT
1683673200000,0,CT
1683676800000,0,CT
1683680400000,0,CT
1683684000000,0,CT
1683687600000,0,CT
1683691200000,0,CT
1683694800000,0,CT
